#{"t_start": 1679924513.9689233, "env_id": null}
r,l,t
-95.263636,132,8673.326489
-94.754545,103,8682.472029
-102.272727,148,8695.370425
-103.281818,127,8707.008574
-96.663636,115,8717.336844
-97.554545,184,8732.090443
-103.136364,216,8745.182189
-96.581818,187,8755.516317
-101.036364,118,8766.268394
-102.536364,167,8774.725092
-101.736364,120,8778.844154
-94.8,109,8784.785635
-92.4,130,8793.966905
-102.9,169,8809.24779
-99.436364,91,8815.903497
-97.136364,164,8830.062501
-94.5,113,8840.560671
-87.863636,143,8853.816821
-101.536364,161,8862.144382
-95.718182,107,8866.774434
-91.9,162,8878.648271
-104.009091,130,8890.786811
-108.218182,128,8902.497264
-95.827273,251,8925.598978
-99.927273,139,8934.663663
-102.663636,128,8946.642589
-96.790909,126,8958.180008
-99.645455,137,8970.587566
-104.136364,116,8981.383896
-99.854545,119,8988.0069
-92.490909,152,9003.298529
-96.309091,142,9016.293023
-92.681818,144,9029.55106
-94.590909,97,9038.228454
-92.436364,117,9049.859658
-104.945455,82,9056.526535
-95.172727,117,9067.581764
-93.0,174,9078.542591
-93.318182,156,9087.763241
-102.263636,135,9100.244678
-97.109091,176,9114.945843
-98.345455,94,9122.21664
-92.127273,146,9135.755231
-94.9,95,9144.490451
-95.881818,198,9161.636423
-95.027273,108,9171.648303
-97.418182,118,9182.152826
-93.545455,116,9192.592448
-90.863636,134,9205.04374
-98.354545,141,9218.102293
-101.045455,140,9228.291053
-100.754545,101,9237.574902
-102.381818,130,9249.419839
-104.427273,122,9260.355363
-94.209091,175,9276.562962
-100.572727,165,9286.818529
-95.245455,114,9296.923525
-92.763636,146,9310.440558
-103.954545,208,9324.672564
-98.245455,185,9340.288937
-85.118182,185,9351.351314
-91.363636,139,9364.309642
-103.2,129,9373.680609
-94.8,101,9381.713522
-95.8,106,9382.397469
-102.536364,115,9389.85663
-97.754545,153,9404.031533
-95.536364,129,9415.716649
-92.063636,175,9424.486314
-91.718182,99,9433.656398
-99.881818,93,9442.371395
-100.554545,115,9452.539641
-98.154545,158,9462.141892
-101.981818,121,9472.925684
-95.609091,108,9481.881067
-93.136364,125,9493.03166
-101.981818,166,9504.421728
-97.463636,112,9514.94228
-95.254545,134,9527.425221
-96.136364,107,9537.27341
-100.954545,123,9548.480533
-95.418182,149,9561.813478
-101.672727,132,9574.198417
-94.636364,89,9582.562715
-92.527273,118,9593.270648
-105.454545,189,9610.694565
-113.009091,219,9630.962142
-116.190909,196,9649.021698
-113.909091,186,9661.935386
-96.445455,117,9671.111263
-98.445455,110,9681.389738
-98.272727,102,9690.771538
-99.972727,139,9703.397302
-101.027273,144,9712.177656
-89.954545,139,9724.887569
-102.572727,145,9734.299904
