#{"t_start": 1675253663.264168, "env_id": null}
r,l,t
-99.984444,77,325.782747
-111.933333,142,326.437009
-110.14,98,326.87633
-100.177778,83,327.254002
-104.033333,92,327.667621
-102.871111,56,327.920276
-108.886667,113,328.437482
-99.148889,80,328.799371
-97.955556,39,328.978031
-110.222222,139,329.611457
-97.611111,110,330.108313
-100.12,61,330.383128
-100.335556,39,330.561473
-101.311111,52,330.794601
-105.988889,79,331.152797
-102.815556,95,331.58236
-109.035556,92,331.996083
-106.386667,87,332.392783
-95.622222,105,332.866916
-99.011111,61,333.141576
-105.955556,81,333.506538
-99.911111,58,333.771752
-102.388889,67,334.072255
-104.495556,173,334.861164
-101.355556,78,335.217281
-106.624444,121,335.770467
-98.844444,60,336.04224
-103.044444,77,336.394624
-100.3,97,336.830113
-99.411111,72,337.159616
-105.077778,94,337.57957
-104.6,64,337.875239
-106.242222,187,338.720216
-100.966667,90,339.126121
-103.228889,68,339.42891
-108.8,84,339.809696
-100.8,93,340.231282
-103.317778,59,340.493901
-103.268889,105,340.967396
-99.055556,138,341.59087
-106.877778,81,341.95468
-100.828889,95,342.383666
-102.895556,135,343.03112
-97.988889,52,343.272395
-97.071111,76,343.611418
-99.666667,60,343.877748
-99.188889,62,344.151001
-104.333333,61,344.421521
-105.677778,105,344.888158
-103.966667,54,345.130451
-101.988889,74,345.461003
-132.077778,202,346.355275
-101.522222,84,346.73012
-99.955556,75,347.064907
-111.0,104,347.529501
-102.233333,92,347.935879
-96.733333,55,348.180824
-114.248889,132,348.770815
-102.015556,103,349.224545
-98.337778,73,349.553166
-105.833333,96,349.978928
-98.677778,97,350.413845
-104.095556,77,350.75471
-98.544444,37,350.917379
-102.315556,57,351.175227
-104.222222,81,351.535599
-102.366667,99,351.977479
-107.175556,116,352.49141
-110.588889,134,353.087579
-98.073333,60,353.354599
-101.193333,58,353.608294
-99.255556,80,353.965026
-96.6,73,354.292925
-96.555556,76,354.630041
-99.755556,70,354.94134
-100.728889,77,355.28789
-104.522222,70,355.599229
-106.113333,152,356.278098
-106.075556,75,356.612069
-101.088889,156,357.303658
-106.097778,75,357.637074
-97.366667,57,357.895095
-98.48,68,358.194534
-105.844444,85,358.573475
-99.911111,44,358.771465
-116.384444,152,359.44528
-112.762222,112,359.947141
-107.595556,91,360.350533
-104.984444,87,360.736545
-104.368889,94,361.156385
-111.497778,105,361.62309
-96.453333,60,361.890067
-99.977778,23,361.995534
-112.377778,77,362.348066
-106.373333,107,362.83153
-106.988889,115,363.342342
-103.933333,95,363.765302
-104.973333,77,364.104908
-104.604444,108,364.588182
-102.891111,86,364.970439
-102.255556,56,365.218813
-102.3,90,365.618959
-99.3,46,365.822797
-100.402222,61,366.093009
-100.093333,48,366.310003
-100.066667,66,366.602614
-113.286667,97,367.037557
-100.006667,67,367.333785
-100.9,41,367.515156
-98.168889,115,368.026851
-100.375556,121,368.563685
-98.88,139,369.181878
-107.413333,132,369.772715
-99.066667,59,370.030582
-101.1,30,370.164457
-111.608889,106,370.641192
-96.088889,51,370.867239
-105.1,79,371.220078
-108.122222,104,371.678607
-100.38,117,372.201696
-107.828889,104,372.677263
-97.344444,73,372.998115
-98.3,55,373.243057
-103.322222,55,373.487952
-103.188889,85,373.866589
