#{"t_start": 1675962924.7094011, "env_id": null}
r,l,t
-350.8,268,1312.23049
-303.32,221,1313.762701
-377.5,292,1315.782393
-376.2,294,1317.814735
-413.98,345,1320.18967
-341.22,241,1321.856393
-332.772157,238,1323.51974
-305.18,223,1325.067109
-325.48,252,1326.807094
-344.426,261,1328.61791
-319.8,241,1330.281826
-314.68,241,1331.95037
-341.52,261,1333.7524
-514.42,433,1336.739555
-308.447843,228,1338.316599
-387.8,305,1340.421341
-416.1,326,1342.679858
-256.92,171,1343.869473
-341.44,265,1345.698219
-353.38,272,1347.570374
-456.34,369,1350.121952
-331.5715,242,1351.786454
-364.0,293,1353.81254
-453.844271,363,1356.348754
-284.76,206,1357.776623
-358.08,271,1359.653789
-328.420392,239,1361.326735
-427.440392,339,1363.674046
-363.42,287,1365.662746
-348.7,276,1367.562433
-405.36,331,1369.846882
-352.36,277,1371.762082
-342.04,277,1373.663088
-331.86,245,1375.358766
-355.38,272,1377.241656
-346.78,275,1379.135916
-408.218824,312,1381.302711
-389.72,307,1383.424407
-310.74,236,1385.059743
-333.74,254,1386.808821
-336.7059,260,1388.603888
-307.22,232,1390.206584
-383.64,298,1392.268353
-384.88,305,1394.368877
-358.691329,268,1396.237754
-397.713333,295,1398.298351
-392.232549,309,1400.45823
-325.8,242,1402.119775
-332.76,249,1403.825611
-357.14,282,1405.76547
-382.24,283,1407.730675
-368.08,300,1409.79833
-320.0,236,1411.435952
-364.7,286,1413.41485
-298.54,221,1414.949042
-342.78,285,1416.916943
-359.46,277,1418.833987
-312.14,233,1420.450681
-287.96,209,1421.893461
-275.86,200,1423.27084
-323.48,246,1424.969844
-343.88,258,1426.746494
-323.84,264,1428.557816
-350.74,274,1430.453245
-329.82,260,1432.240192
-260.6,181,1433.489032
-406.8,315,1435.668468
-338.16,257,1437.436559
-389.16,305,1439.539819
-292.395294,204,1440.957246
-294.44,209,1442.401783
-293.96,214,1443.886368
-313.8,227,1445.457298
-370.92,303,1447.549649
-444.91688,346,1449.964216
-305.0,208,1451.407402
-329.08,259,1453.184444
-393.139608,306,1455.317812
-296.66,221,1456.842999
-359.302,283,1458.788096
-307.2567,228,1460.365982
-554.553539,375,1462.97522
-466.319318,369,1465.553325
-314.170588,223,1467.103157
-288.96,197,1468.473448
-418.2,335,1470.781598
-410.36,329,1473.060235
-451.6,355,1475.513602
-360.32,293,1477.527889
-359.62,284,1479.48512
-329.28,256,1481.260134
-310.52,235,1482.881334
-399.02,329,1485.147924
-369.48,282,1487.095492
-356.86,275,1488.986476
-324.0,251,1490.719912
-318.48,233,1492.330293
-282.2,189,1493.64211
-363.954118,280,1495.590097
-358.08,269,1497.449646
-279.48,202,1498.839232
-302.68,210,1500.291148
-300.8,232,1501.901026
-476.54,366,1504.439556
-415.18,325,1506.688633
-366.06,277,1508.608752
-390.44,307,1510.732202
-359.44,279,1512.663238
-392.8,312,1514.821227
-349.52,269,1516.675359
-280.52,215,1518.156899
-353.22,262,1519.969659
-337.14,261,1521.765212
-327.42,247,1523.479143
-480.28,394,1526.195964
-362.22,279,1528.118962
-312.76,241,1529.780905
-389.22,312,1531.932312
-420.12,338,1534.264597
-333.78,254,1536.022773
-418.68,321,1538.248022
-357.72,278,1540.173409
-339.010406,230,1541.798099
-335.597647,242,1543.486075
-369.131131,277,1545.423189
-329.28,258,1547.201442
-371.72,291,1549.214671
-357.04902,269,1551.076385
-420.18902,337,1553.418073
-361.2,278,1555.327721
-359.44,276,1557.233127
-299.42,227,1558.790915
-322.3,245,1560.481449
-378.56,308,1562.612257
-324.638824,245,1564.318983
-330.68,248,1566.027913
-448.34,386,1568.691317
-260.66,187,1569.982807
-413.56,326,1572.236386
-298.3,221,1573.759937
-301.16,223,1575.298898
-340.32,246,1576.995092
-337.62,257,1578.77357
-378.74,292,1580.795099
-324.56,249,1582.512724
-431.553725,332,1584.812782
-344.74,266,1586.653116
-276.46,205,1588.070397
-361.3,279,1589.995438
-292.32,219,1591.508982
-330.96,263,1593.315697
-274.92,196,1594.679712
-380.12,309,1596.81059
-403.46,307,1598.94332
-293.56,215,1600.433965
-379.627451,304,1602.536639
-482.08,403,1605.30969
-425.18,333,1607.609061
-335.36,251,1609.330523
-336.7,262,1611.137016
-376.96,296,1613.187354
-390.3181,296,1615.239142
-236.22,159,1616.342191
-304.4,227,1617.909907
-336.98,259,1619.705001
-299.64,219,1621.223165
-404.263529,306,1623.356568
-440.24,361,1625.90296
-328.22,252,1627.639703
-414.3,338,1629.973595
-389.12,305,1632.081406
-369.14,295,1634.109788
-324.2,249,1635.830082
-335.66,267,1637.66582
-378.96,301,1639.742775
-412.46,344,1642.116322
-355.08,277,1644.034793
-326.44,261,1645.833242
-284.84,214,1647.311363
-314.14,249,1649.024535
-373.78,297,1651.075804
-306.638824,217,1652.580759
-289.38,204,1653.992842
-304.38,238,1655.640254
-296.4,225,1657.195456
-385.04,307,1659.300883
-290.28,211,1660.751947
-350.22,276,1662.656269
-281.7,218,1664.158938
-327.28,253,1665.89722
-367.08,296,1667.937843
-337.94,256,1669.710529
-460.452157,367,1672.2623
-338.24,257,1674.042783
-429.210588,350,1676.472109
-314.86,238,1678.106364
-272.34,185,1679.39248
-370.64,296,1681.436698
-333.82,248,1683.151512
-486.741569,369,1685.736881
-327.212549,248,1687.460946
-294.56,209,1688.906169
-374.02,293,1690.930486
-314.24,243,1692.60977
-417.24,327,1694.863132
-351.12,275,1696.756436
-323.26,244,1698.439024
-308.54,235,1700.064168
-319.54,225,1701.637068
-372.0,290,1703.645085
-308.54,237,1705.27931
-383.858431,284,1707.248675
-307.6,226,1708.818326
-313.12,230,1710.411771
-406.54,332,1712.709215
-283.66,210,1714.158357
-360.7,264,1715.991663
-331.44,275,1717.886748
-358.92,277,1719.803757
-312.98,236,1721.435886
-369.18,303,1723.534909
-447.48,363,1726.045474
-310.72,235,1727.667245
-297.64,226,1729.231552
-439.16,346,1731.632276
-345.44,268,1733.47863
-353.64,269,1735.336093
-369.1,277,1737.255503
-356.98,288,1739.240863
-344.86,281,1741.175617
-444.1,357,1743.642833
-310.16,251,1745.367254
-345.4613,274,1747.252342
-313.845098,242,1748.919936
-414.76902,326,1751.1773
-441.24,352,1753.620456
-401.48,327,1755.874418
-299.34,228,1757.4476
-313.42,236,1759.081538
-369.0,284,1761.050624
-289.64,218,1762.557088
-318.72,248,1764.27336
-495.6976,409,1767.091348
-318.78,243,1768.774018
-373.16,301,1770.849947
-422.437049,346,1773.2526
-384.78,302,1775.351833
-338.86,275,1777.255006
-376.92,315,1779.42417
-384.44,296,1781.467872
-331.96,266,1783.299237
-383.04,296,1785.345803
-359.52,284,1787.302715
-318.82,246,1789.002867
-355.3,271,1790.874454
-353.46,276,1792.779246
-390.2207,316,1794.955401
-348.1,264,1796.786546
-345.42,264,1798.615452
-380.96,313,1800.775046
-359.82,292,1802.789154
-340.76,273,1804.665752
-365.68,283,1806.625076
-342.3,280,1808.552023
-360.06,273,1810.443745
-351.78,272,1812.321916
-311.66,228,1813.90413
-365.2,288,1815.88773
-326.02,251,1817.620522
-318.44,231,1819.225393
-393.02,317,1821.415912
-261.2,183,1822.679494
-369.08,281,1824.627714
-459.009412,382,1827.280659
-295.56,231,1828.877133
-380.44,307,1830.993056
-338.48,261,1832.803261
-381.1,303,1834.897936
-370.82,284,1836.860789
-418.92,328,1839.136806
-347.78,264,1840.966582
-277.24,201,1842.354158
-412.4196,321,1844.581349
-362.3396,282,1846.52713
-380.42,299,1848.584834
-326.2271,240,1850.242812
-341.14,260,1852.038629
-416.256863,330,1854.332586
-372.08,303,1856.41944
-317.34,233,1858.032871
-299.74,220,1859.558279
-362.0,287,1861.538886
-419.124706,344,1863.915967
-401.892443,293,1865.968863
-369.38,288,1867.965176
-339.42,254,1869.721892
-373.34,289,1871.728483
-351.28,272,1873.604381
-301.16,233,1875.21438
-285.28,205,1876.628874
-352.38,270,1878.492581
-310.4,240,1880.142013
-254.12,174,1881.34258
-314.8,241,1883.007874
-347.86,269,1884.864992
-426.56,341,1887.222914
-362.08,284,1889.189353
-378.24,302,1891.288581
-430.66,337,1893.624882
-360.6,279,1895.555637
-431.76,351,1897.977791
-290.02,213,1899.450876
-402.62,316,1901.632103
-369.106,303,1903.721037
-340.757104,240,1905.403832
-374.02,296,1907.458429
-360.96,281,1909.399189
-333.426275,240,1911.074659
-338.54,243,1912.762485
-353.88,274,1914.64872
-332.34,251,1916.397657
-382.207843,285,1918.384462
-297.38,233,1919.990025
-422.074159,304,1922.110341
-351.090603,268,1923.966861
-437.521354,290,1926.024198
-281.22,212,1927.482435
-350.46,289,1929.47736
-303.664904,223,1931.042069
-397.06,311,1933.190674
-457.185076,365,1935.726158
-410.169562,309,1937.880994
-327.363529,229,1939.478219
-328.6,251,1941.212812
-367.72,288,1943.208275
-393.703053,316,1945.394499
-408.132941,325,1947.651177
-301.1,237,1949.291604
-432.34,343,1951.658555
-399.8916,318,1953.856046
-397.944706,301,1955.947948
-349.44,260,1957.749126
-356.153755,274,1959.646227
-369.360392,274,1961.556274
-338.1743,254,1963.305987
-364.72,296,1966.147845
-372.362745,294,1968.19663
-373.24,299,1970.269538
-412.94,324,1972.522077
-329.942353,242,1974.196979
-364.833725,275,1976.11001
-321.0,243,1977.795317
-289.76,216,1979.286583
-393.375945,303,1981.400908
-283.5,194,1982.748286
-315.018039,227,1984.329547
-383.78,312,1986.478014
-270.72,188,1987.783792
-264.0,193,1989.1228
-384.5478,316,1991.298195
-408.994118,315,1993.504128
-392.36,315,1995.68238
-328.0,256,1997.446448
-327.2,262,1999.246873
-275.88,207,2000.677605
-360.2,283,2002.633422
-414.0,334,2004.94674
