#{"t_start": 1675966588.3409739, "env_id": null}
r,l,t
-245.7232,235,2345.768326
-284.051504,304,2348.62054
-278.866348,292,2351.349282
-460.6279,284,2353.99191
-206.649162,231,2356.174573
-496.874754,471,2360.788451
-505.671392,389,2364.521504
-310.948646,324,2367.597316
-529.095254,360,2371.014019
-254.187015,266,2373.551787
-385.325462,342,2376.777869
-232.59385,284,2379.458286
-353.526977,297,2382.248679
-622.57983,372,2385.758558
-320.442138,327,2388.804865
-428.832615,376,2392.322168
-356.721417,368,2395.745992
-394.961062,320,2398.733646
-154.619112,208,2400.649789
-255.318341,292,2403.383419
-182.360335,287,2406.054629
-374.250609,349,2409.271456
-417.889185,378,2412.758183
-277.096929,244,2415.150356
-145.019774,231,2417.344354
-261.863562,322,2420.447802
-315.780085,291,2423.202133
-375.341931,303,2426.041371
-230.878338,297,2428.852316
-381.241692,291,2431.582729
-305.789115,230,2433.749549
-434.776938,413,2437.608057
-328.042585,380,2441.157585
-560.431422,434,2445.206283
-272.5237,203,2447.103619
-361.740608,460,2451.404176
-316.787616,282,2454.016898
-532.687392,408,2457.838103
-322.977865,280,2460.440803
-340.888254,332,2463.550392
-439.968946,382,2467.182257
-334.05652,388,2470.91217
-297.15591,333,2474.014809
-602.272469,424,2478.000528
-270.160792,364,2481.418726
-401.294637,383,2485.012888
-446.818092,332,2488.096751
-225.295535,271,2490.624072
-356.676323,287,2493.304373
-356.141115,346,2496.53287
-257.524893,298,2499.32301
-330.833362,290,2502.029826
-445.562808,359,2505.361927
-324.303369,328,2508.390354
-284.007179,299,2511.188516
-294.012669,337,2514.941675
-287.1872,302,2517.792679
-244.150931,334,2520.906471
-409.350323,426,2524.942754
-352.219308,258,2527.355436
-179.348081,264,2529.831832
-250.732787,312,2532.771295
-227.229262,227,2534.923003
-428.813377,435,2539.015907
-261.646877,288,2541.714994
-452.361138,445,2545.897861
-245.376477,314,2548.835884
-241.026334,243,2551.115103
-492.523708,354,2554.439159
-386.662046,379,2558.021158
-467.121492,394,2561.733013
-362.252231,313,2564.652775
-318.669354,346,2567.902776
-173.525387,280,2570.533309
-326.97241,383,2574.079582
-175.226677,204,2575.993292
-417.758608,500,2580.671138
-502.331977,359,2583.954063
-247.004054,235,2586.162431
-374.65802,317,2589.081073
-211.262185,298,2591.87374
-356.423227,274,2594.384749
-249.983192,265,2596.860866
-251.053108,341,2600.04761
-279.390585,254,2602.417413
-278.9035,338,2605.582587
-273.465123,272,2608.103228
-354.629415,251,2610.449124
-342.545356,260,2612.872579
-334.908138,285,2615.54418
-403.736969,366,2618.961401
-391.212369,297,2621.746908
-273.475673,232,2623.950048
-207.520461,252,2626.297841
-309.350269,328,2629.362068
-319.108709,296,2632.11804
-417.892115,337,2635.296512
-382.589792,278,2637.888199
-318.342408,320,2640.893891
-233.287754,291,2643.626401
-209.104748,249,2645.943421
-248.289954,246,2648.261466
-648.585638,398,2651.93092
-426.680777,313,2654.843631
-361.488077,291,2657.569404
-572.252972,405,2661.363119
-218.121915,233,2663.558885
-612.150231,280,2666.152789
-329.576337,340,2669.332678
-194.671462,190,2671.100301
-231.160538,265,2673.586577
-225.791631,209,2675.553838
-171.932547,288,2678.327021
-334.779792,318,2681.342611
-219.052721,275,2683.921435
-401.431587,384,2687.511014
-267.677515,246,2689.830201
-229.892998,312,2692.774126
-303.795484,284,2695.443529
-270.771941,270,2697.971622
-285.535692,351,2701.275451
-481.103395,322,2704.298513
-233.259924,283,2706.943133
-370.3443,332,2710.068567
-619.235015,411,2713.85694
-335.706454,344,2717.057545
-211.987805,223,2719.139099
-320.387916,293,2721.867507
-283.659831,282,2724.506222
-275.240331,303,2727.366178
-275.9266,294,2730.091045
-284.613208,265,2732.578769
-264.743361,323,2735.596415
-323.878611,265,2738.065496
-286.832871,254,2740.389109
-299.642731,204,2742.307019
-154.370063,294,2745.061311
-331.310323,312,2747.954
-475.588815,453,2752.211056
-446.328569,401,2755.964839
-327.860331,317,2758.936819
-397.941962,367,2762.365682
-213.9334,275,2764.947003
-567.366799,343,2768.138725
-337.581456,351,2771.410419
-762.189892,380,2774.990089
-420.629031,398,2778.787912
-206.047292,261,2781.224035
-295.916208,226,2783.34317
-428.905771,336,2786.496933
-257.316438,306,2789.356688
-405.917831,266,2791.791549
-229.136523,282,2794.425153
-220.240992,318,2797.613738
-309.222285,303,2800.483659
-261.241131,315,2803.407166
-393.426777,323,2806.418678
-522.587277,386,2809.968454
-323.179217,307,2812.825602
-365.957315,396,2816.527805
-264.673323,283,2819.172165
-251.464861,344,2822.386896
-438.388069,237,2824.601591
-265.300615,310,2827.482981
-322.0695,238,2829.699856
-475.924946,323,2832.667088
-284.359269,250,2835.008214
-204.723623,263,2837.47065
-401.540831,389,2841.086969
-302.924263,373,2844.59386
-453.829159,395,2848.226739
-380.652238,329,2851.286005
-211.614508,318,2854.257432
-361.680238,266,2856.756279
-322.813069,325,2859.787107
-209.86821,324,2862.808722
-433.545856,197,2864.628275
-263.597908,279,2867.222125
-296.771482,297,2869.994174
-199.415808,330,2873.081237
-456.666215,500,2877.754639
-353.305023,318,2880.704271
-311.011178,222,2882.781067
-291.770969,314,2885.706512
-271.052946,252,2888.056229
-404.257856,314,2890.975952
-317.895362,399,2894.696426
-237.847927,205,2896.618101
-219.422962,271,2899.133064
-267.341592,268,2901.626089
-392.032492,293,2904.520787
-338.851592,362,2907.882419
-423.282085,376,2911.410551
-370.990977,349,2914.711991
-271.142245,340,2918.040718
-347.295785,281,2920.871687
-243.632485,281,2923.675034
-354.700408,416,2927.820321
-307.490294,314,2930.931906
-841.897938,430,2935.2147
-356.213715,313,2938.289147
-354.870523,375,2941.884675
-338.744508,327,2945.025148
-311.594331,264,2947.539941
-236.896746,248,2949.91684
-490.928704,334,2953.097256
-240.406769,279,2955.788709
-257.820769,318,2958.805145
-264.6314,251,2961.206564
-365.745997,313,2964.176828
-538.351771,313,2967.523379
-333.389546,363,2970.992381
-268.846646,322,2974.14391
-211.99228,272,2976.800837
-283.647192,360,2980.27173
-332.362845,377,2983.81204
-266.671892,293,2986.564224
-518.001023,397,2990.305714
-559.5319,435,2994.373733
-461.807669,395,2998.074414
-582.340439,500,3002.725053
-564.234172,360,3006.065404
-267.290708,295,3008.79866
-320.672308,396,3012.488076
-267.568709,284,3015.118449
-289.250831,333,3018.22613
-431.336804,294,3020.91497
-238.786933,264,3023.381974
-205.475523,283,3026.023098
-454.156015,327,3029.05572
-468.624605,377,3032.562801
-246.854554,325,3035.609244
-410.506309,273,3038.151572
-238.269354,400,3041.887074
-379.057162,326,3044.928586
-277.335192,212,3046.918886
-394.491962,422,3050.865368
-301.706962,295,3053.633354
-427.251749,372,3057.054705
-346.90074,358,3060.398882
-375.794946,320,3063.386628
-363.521454,235,3065.569997
-437.192069,374,3069.049258
-461.203978,500,3073.701976
-213.709852,255,3076.079536
-532.875471,370,3079.535362
-335.520592,336,3082.643842
-620.219492,342,3085.820692
-287.253546,273,3088.363277
-461.898483,330,3091.447557
-291.371423,281,3094.064873
-290.478838,305,3096.906039
-392.919723,380,3100.422493
-379.073092,295,3103.184444
-273.74294,399,3106.879914
-347.950676,245,3109.157169
-299.930538,356,3112.490837
-464.320515,331,3115.576054
-490.882308,411,3119.393878
-309.043208,231,3121.523103
-566.958746,500,3126.212355
-393.486946,356,3129.538867
-456.257954,314,3132.471167
-263.439869,378,3136.001924
-466.509892,431,3140.475881
-490.516015,500,3145.186976
-288.07059,263,3147.635797
-413.940314,395,3151.260376
-392.9613,287,3153.939021
-179.732385,197,3155.795864
-342.954838,317,3158.718214
-383.979962,321,3161.722652
-412.036385,391,3165.386374
-456.290062,338,3168.540826
-463.194085,366,3171.961285
-646.313775,420,3175.842022
-342.119611,420,3179.752012
-373.327141,293,3182.470293
-345.736967,286,3185.149121
-412.1674,345,3188.348763
-309.807808,256,3190.732951
-192.404813,300,3193.526957
-458.114,402,3197.21523
-406.280623,416,3201.103653
-295.9302,340,3204.273332
-431.955808,340,3207.451288
-455.775131,422,3211.38813
-297.818056,380,3214.87876
-372.876977,246,3217.166437
-496.06115,462,3221.621846
-198.932379,261,3224.110016
-489.144908,350,3227.374952
-323.342707,307,3230.205618
-257.142103,251,3232.550201
-351.327408,410,3236.403332
-239.239669,282,3239.017064
-336.651131,362,3242.430041
-358.726246,317,3245.390095
-418.846587,296,3248.157502
-179.753567,261,3250.577932
-318.876777,349,3253.849007
-422.235416,386,3257.402409
-247.430754,300,3260.198266
-214.610299,281,3262.829428
-309.052731,326,3265.859107
-279.573511,284,3268.468218
-468.209523,337,3271.588494
-290.018854,294,3274.321427
-251.75323,323,3277.281086
-353.764108,270,3279.806615
-527.254123,351,3283.049821
-160.480738,186,3284.7966
-407.000123,424,3288.735676
-237.7018,357,3292.04364
-313.684223,378,3295.586278
-239.401662,321,3298.583853
-228.695453,270,3301.072012
-438.864085,374,3304.589913
-565.471226,410,3308.359504
-352.670051,349,3311.645228
-364.276554,382,3315.183025
-367.446446,354,3318.534631
-301.568992,312,3321.446403
-339.803469,300,3324.206552
-305.128285,320,3327.202425
-489.018908,369,3330.66269
-242.448023,301,3333.473917
-659.695283,396,3337.18648
-299.038762,298,3339.979043
-261.816915,269,3342.475307
-377.811854,327,3345.524447
-254.678131,293,3348.22855
-240.432685,229,3350.357094
-308.1491,279,3352.956878
-334.791691,372,3356.52471
-233.355446,273,3359.084546
-506.094454,351,3362.376186
-540.690546,448,3366.60426
-213.431815,212,3368.595212
-394.319577,368,3372.059749
-287.098577,312,3374.987865
-286.436085,243,3377.265371
-339.033654,313,3380.246798
-297.375269,307,3383.110107
-505.906347,446,3387.215872
-234.577217,328,3390.280168
-587.6008,482,3394.805109
-413.0844,395,3398.487075
-437.574531,255,3400.869966
-255.137877,346,3404.329253
-316.306227,437,3408.405142
-277.517392,313,3411.332354
-494.673815,362,3414.711965
-296.545316,393,3418.345223
-323.733837,301,3421.581059
-284.089607,268,3424.090695
-375.150862,315,3427.02758
-730.5022,428,3431.002868
-422.013069,363,3434.401515
-312.574323,294,3437.148449
-465.030115,377,3440.653351
-341.840546,374,3444.254528
-311.429654,217,3446.278233
-320.420379,336,3449.432461
-148.001385,270,3451.964309
