#{"t_start": 1675256983.4436226, "env_id": null}
r,l,t
-113.805756,59,249.165508
-113.566667,78,249.434609
-106.151013,57,249.627438
-134.651311,113,250.006023
-125.45956,77,250.271999
-154.68011,102,250.622926
-128.080695,92,250.944514
-104.9516,67,251.173287
-102.873684,46,251.331265
-226.381311,126,251.763315
-115.619543,91,252.0723
-142.153333,130,252.513678
-98.222222,46,252.667803
-141.279532,77,252.936152
-125.461287,81,253.216209
-129.168187,93,253.533059
-178.678411,176,254.132534
-102.666667,88,254.437038
-140.652495,145,254.934858
-116.208163,127,255.374888
-134.3,89,255.708226
-101.588889,63,255.926932
-149.729825,104,256.287865
-114.772422,72,256.530305
-106.005756,69,256.764346
-142.154269,142,257.250348
-131.478947,94,257.570923
-117.835673,79,257.841706
-132.109442,92,258.156981
-103.344444,109,258.526264
-132.963944,85,258.814465
-138.073684,82,259.094318
-138.098947,58,259.298388
-115.455556,97,259.627383
-111.416867,80,259.899945
-136.357544,92,260.211573
-106.4502,67,260.441579
-114.977778,59,260.639319
-104.073333,78,260.90743
-112.677778,68,261.136194
-118.888889,86,261.425354
-97.311111,53,261.610705
-137.684211,92,261.928452
-127.618884,98,262.268583
-104.488889,79,262.537738
-108.122222,80,262.805971
-124.144444,63,263.019508
-130.520516,55,263.210089
-107.652632,74,263.467139
-201.519883,64,263.682382
-113.267367,97,264.010014
-156.846168,144,264.50564
-201.287342,129,264.943733
-149.58655,82,265.229694
-102.7946,81,265.504541
-119.659733,93,265.819978
-112.222922,94,266.138053
-111.088889,82,266.412416
-113.255556,96,266.736583
-116.591585,66,266.967084
-109.233333,78,267.228088
-121.629474,62,267.440199
-154.045626,120,267.851469
-156.78627,126,268.280346
-103.5016,66,268.52553
-115.5,49,268.69135
-128.019544,77,268.951292
-124.558722,99,269.290232
-104.077778,40,269.425915
-235.750364,166,269.994532
-156.17152,60,270.200429
-133.476122,92,270.509541
-132.537778,74,270.758611
-138.553721,117,271.164812
-131.524844,42,271.311156
-124.581871,102,271.657603
-116.147368,55,271.848006
-124.3551,80,272.115706
-115.522222,62,272.33172
-154.22924,118,272.742251
-141.994358,106,273.109208
-116.826268,66,273.333339
-110.639174,70,273.573617
-116.444444,57,273.817276
-133.576605,120,274.226501
-276.579489,176,274.816539
-113.362633,61,275.023622
-148.169591,87,275.323407
-132.151462,79,275.594711
-129.005756,72,275.83708
-148.161711,132,276.283911
-121.829277,70,276.51896
-133.328889,99,276.8591
-128.791228,109,277.233316
-137.64,131,277.678209
-133.172821,117,278.071609
-121.210367,80,278.344791
-118.84,59,278.548198
-150.310989,114,278.931108
-132.491221,91,279.243445
-113.697778,64,279.45867
-119.26549,47,279.619169
-118.190526,74,279.872265
-212.843102,135,280.334891
-133.54,85,280.623521
-160.352351,73,280.87313
-107.044444,48,281.037101
-216.411813,144,281.534348
-131.226726,101,281.883732
